日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率
2021-05-06,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2386.78,2406.38,2386.66,2398.06,13.53,0.57,5041.12,556.52,100.0,7.93
2021-05-07,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2400.62,2420.01,2394.98,2402.08,4.02,0.17,5431.64,541.92,100.0,7.95
2021-05-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2406.08,2412.88,2392.29,2412.42,10.34,0.43,5116.85,518.05,100.0,7.97
2021-05-11,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2400.26,2420.21,2388.45,2417.93,5.51,0.23,4584.76,452.91,100.0,7.98
2021-05-12,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2411.07,2432.64,2410.05,2430.72,12.79,0.53,4121.97,417.47,100.0,8.0
2021-05-13,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2415.79,2429.7,2410.08,2414.96,-15.77,-0.65,4161.46,423.13,100.0,7.94
2021-05-14,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2420.49,2432.91,2415.41,2432.46,17.51,0.72,4517.1,507.6,100.0,8.04
2021-05-17,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2430.02,2448.73,2429.12,2436.47,4.0,0.16,4564.79,504.91,100.0,8.06
2021-05-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2436.65,2443.06,2429.78,2442.52,6.05,0.25,3200.15,349.88,100.0,8.06
2021-05-19,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2439.59,2439.59,2421.27,2427.76,-14.76,-0.6,3750.41,409.98,100.0,7.98
2021-05-20,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2419.67,2426.4,2407.51,2419.63,-8.13,-0.33,4335.41,493.95,100.0,8.01
2021-05-21,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2418.46,2426.51,2415.9,2418.08,-1.56,-0.06,3588.86,408.16,100.0,7.95
2021-05-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2417.57,2429.99,2409.97,2414.91,-3.16,-0.13,3522.18,384.16,100.0,7.95
2021-05-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2416.03,2446.21,2407.27,2444.46,29.54,1.22,5564.12,683.78,100.0,8.13
2021-05-26,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2446.43,2468.97,2442.6,2463.03,18.57,0.76,4910.94,584.99,100.0,8.16
2021-05-27,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2462.1,2470.01,2458.71,2467.73,4.7,0.19,4423.19,514.15,100.0,8.15
2021-05-28,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2473.0,2479.5,2458.32,2466.17,-1.56,-0.06,4337.89,471.92,100.0,8.16
2021-05-31,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2470.37,2478.63,2453.85,2478.03,11.86,0.48,4766.32,530.88,100.0,8.12
2021-06-01,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2475.42,2475.6,2453.56,2470.06,-7.97,-0.32,4654.7,526.69,100.0,8.08
2021-06-02,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2469.77,2473.71,2459.95,2469.73,-0.34,-0.01,4653.31,479.82,100.0,8.08
2021-06-03,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2471.1,2492.96,2466.73,2475.41,5.69,0.23,4844.38,491.08,100.0,8.06
2021-06-04,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2464.37,2480.52,2457.46,2466.94,-8.47,-0.34,4451.18,470.79,100.0,8.06
2021-06-07,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2461.91,2462.06,2444.72,2450.22,-16.72,-0.68,4114.34,451.5,100.0,8.02
2021-06-08,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2450.92,2456.86,2439.47,2445.28,-4.94,-0.2,4097.0,446.83,100.0,8.01
2021-06-09,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2440.97,2450.7,2437.47,2443.16,-2.12,-0.09,3967.6,445.09,100.0,8.02
2021-06-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2439.2,2449.43,2435.51,2436.63,-6.53,-0.27,4176.04,459.55,100.0,8.0
2021-06-11,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2442.22,2446.38,2432.41,2434.75,-1.88,-0.08,5093.23,565.75,100.0,7.97
2021-06-15,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2440.55,2441.46,2409.65,2417.81,-16.94,-0.69,4687.07,417.52,100.0,7.37
2021-06-16,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2419.29,2425.01,2407.17,2413.02,-4.79,-0.2,4050.11,326.63,100.0,7.4
2021-06-17,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2408.79,2417.19,2401.87,2404.19,-8.83,-0.37,3546.34,277.77,100.0,7.32
2021-06-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2401.05,2403.58,2393.23,2399.58,-4.61,-0.19,3643.87,333.31,100.0,7.27
2021-06-21,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2399.92,2405.27,2394.48,2400.11,0.53,0.02,3863.67,337.91,100.0,7.21
2021-06-22,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2410.6,2433.31,2410.6,2432.28,32.17,1.34,4133.0,359.84,100.0,7.31
2021-06-23,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2435.35,2437.47,2422.95,2434.29,2.01,0.08,3825.71,331.04,100.0,7.32
2021-06-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2439.9,2453.57,2432.24,2444.89,10.6,0.43,3554.17,288.26,100.0,7.34
2021-06-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2436.95,2451.06,2432.21,2448.54,3.65,0.15,3679.8,317.06,100.0,7.41
2021-06-28,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2443.39,2449.42,2436.4,2439.14,-9.4,-0.38,3626.04,322.13,100.0,7.33
2021-06-29,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2433.1,2433.1,2415.91,2417.86,-21.28,-0.87,3712.99,318.6,100.0,7.25
2021-06-30,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2412.19,2418.4,2404.88,2413.04,-4.82,-0.2,3524.47,297.87,100.0,7.27
2021-07-01,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2414.36,2428.92,2408.69,2413.34,0.3,0.01,3828.59,352.9,100.0,7.32
2021-07-02,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2415.86,2416.5,2402.43,2404.3,-9.04,-0.37,4581.48,415.22,100.0,7.22
2021-07-05,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2404.02,2411.26,2392.39,2402.31,-1.99,-0.08,3964.43,326.16,100.0,7.21
2021-07-06,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2396.58,2401.84,2388.87,2401.66,-0.64,-0.03,3856.36,314.76,100.0,7.21
2021-07-07,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2390.63,2391.6,2379.88,2388.06,-13.61,-0.57,3314.06,267.16,100.0,7.17
2021-07-08,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2387.17,2388.08,2357.2,2358.09,-29.97,-1.25,4266.89,394.22,100.0,7.05
2021-07-09,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2351.36,2368.87,2349.13,2367.74,9.65,0.41,3940.08,333.93,100.0,7.03
2021-07-12,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2378.26,2378.37,2356.88,2357.96,-9.78,-0.41,4898.46,393.9,100.0,6.98
2021-07-13,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2355.69,2372.77,2347.74,2371.48,13.51,0.57,4451.09,328.86,100.0,6.99
2021-07-14,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2373.73,2373.96,2354.33,2356.37,-15.11,-0.64,4829.25,400.43,100.0,6.9
2021-07-15,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2350.8,2358.5,2338.43,2356.37,0.0,0.0,4022.28,357.88,100.0,6.97
2021-07-16,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2348.91,2362.17,2346.27,2349.65,-6.72,-0.29,3563.18,282.72,100.0,6.94
2021-07-19,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2349.92,2349.92,2334.36,2343.54,-6.11,-0.26,3905.74,303.73,100.0,6.92
2021-07-20,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2331.8,2335.74,2320.93,2334.48,-9.07,-0.39,3537.29,260.0,100.0,6.88
2021-07-21,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2336.98,2340.19,2319.56,2323.71,-10.77,-0.46,3894.76,297.1,100.0,6.83
2021-07-22,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2323.79,2341.58,2321.85,2335.74,12.03,0.52,4269.74,317.57,100.0,6.87
2021-07-23,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2331.18,2334.34,2317.83,2320.88,-14.86,-0.64,4800.23,335.81,100.0,6.85
2021-07-26,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2322.35,2322.6,2267.8,2277.87,-43.0,-1.85,5813.64,434.72,100.0,6.72
2021-07-27,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2275.7,2282.94,2235.72,2235.98,-41.9,-1.84,5676.57,405.49,100.0,6.61
2021-07-28,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2227.13,2234.62,2205.53,2217.32,-18.65,-0.83,5020.27,360.72,100.0,6.63
2021-07-29,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2226.38,2231.87,2214.19,2218.3,0.98,0.04,3951.99,294.54,100.0,6.6
2021-07-30,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2216.46,2230.12,2205.2,2228.57,10.27,0.46,4388.5,308.89,100.0,6.58
2021-08-02,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2223.13,2256.9,2206.48,2253.37,24.8,1.11,5493.62,408.5,100.0,6.64
2021-08-03,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2249.72,2264.76,2245.54,2255.89,2.52,0.11,5075.79,354.81,100.0,6.62
2021-08-04,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2256.83,2260.38,2247.9,2259.27,3.38,0.15,3851.29,286.21,100.0,6.6
2021-08-05,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2259.84,2270.34,2250.97,2255.19,-4.08,-0.18,3791.23,283.76,100.0,6.59
2021-08-06,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2254.39,2265.4,2246.65,2264.28,9.09,0.4,3597.54,270.45,100.0,6.6
2021-08-09,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2262.49,2294.48,2261.06,2291.02,26.74,1.18,4419.67,363.98,100.0,6.68
2021-08-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2287.89,2306.75,2281.45,2306.75,15.73,0.69,4032.44,334.23,100.0,6.73
2021-08-11,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2306.69,2329.3,2306.69,2326.53,19.79,0.86,5214.87,393.99,100.0,6.79
2021-08-12,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2326.21,2328.24,2316.93,2321.56,-4.97,-0.21,3749.41,291.07,100.0,6.77
2021-08-13,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2319.39,2327.18,2314.86,2322.36,0.8,0.03,3403.42,260.77,100.0,6.75
2021-08-16,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2329.11,2353.2,2329.11,2346.15,23.79,1.02,4222.36,322.53,100.0,6.78
2021-08-17,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2347.86,2363.08,2317.17,2321.1,-25.05,-1.07,5414.68,388.72,100.0,6.72
2021-08-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2318.63,2353.08,2318.63,2352.19,31.09,1.34,5905.01,478.64,100.0,6.85
2021-08-19,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2346.11,2346.11,2315.01,2322.2,-29.99,-1.27,4959.69,403.8,100.0,6.75
2021-08-20,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2315.82,2317.9,2296.47,2314.54,-7.66,-0.33,4690.39,357.35,100.0,6.72
2021-08-23,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2318.19,2337.79,2318.19,2333.04,18.51,0.8,4439.46,329.7,100.0,6.75
2021-08-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2335.86,2350.98,2334.72,2348.25,15.2,0.65,5007.26,406.26,100.0,6.78
2021-08-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2347.93,2373.57,2342.25,2372.56,24.32,1.03,4997.53,374.7,100.0,6.79
2021-08-26,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2371.54,2380.12,2362.79,2365.31,-7.25,-0.31,5591.47,424.37,100.0,6.74
2021-08-27,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2361.72,2374.03,2357.24,2372.39,7.08,0.3,4863.52,379.69,100.0,6.8
2021-08-30,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2375.52,2383.05,2367.02,2381.86,9.47,0.4,5775.44,465.9,100.0,6.77
2021-08-31,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2378.89,2420.61,2376.65,2420.61,38.75,1.63,7132.44,556.26,100.0,6.86
2021-09-01,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2424.01,2444.28,2411.89,2436.45,15.84,0.65,10027.25,751.44,100.0,6.53
2021-09-02,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2432.81,2492.91,2429.05,2492.32,55.87,2.29,8038.48,588.79,100.0,6.6
2021-09-03,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2506.25,2530.48,2496.07,2502.99,10.67,0.43,8951.44,642.44,100.0,6.63
2021-09-06,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2516.01,2547.05,2515.86,2540.46,37.48,1.5,8856.17,635.01,100.0,6.66
2021-09-07,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2547.54,2583.4,2539.06,2581.98,41.52,1.63,9699.82,720.42,100.0,6.77
2021-09-08,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2587.89,2639.07,2586.47,2634.22,52.24,2.02,9556.44,717.92,100.0,6.82
2021-09-09,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2636.27,2681.04,2619.59,2672.93,38.71,1.47,10783.48,790.18,100.0,6.88
2021-09-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2667.79,2695.71,2639.6,2639.96,-32.97,-1.23,11255.23,882.66,100.0,6.87
2021-09-13,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2642.75,2684.75,2642.66,2683.37,43.41,1.64,8929.16,680.77,100.0,6.94
2021-09-14,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2682.26,2682.32,2609.89,2615.15,-68.22,-2.54,10090.17,748.81,100.0,6.81
2021-09-15,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2606.07,2642.42,2603.81,2621.51,6.36,0.24,7349.43,537.95,100.0,6.8
2021-09-16,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2632.17,2657.87,2588.01,2588.01,-33.5,-1.28,7941.58,581.24,100.0,6.75
2021-09-17,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2582.67,2620.63,2552.0,2586.44,-1.56,-0.06,7758.15,583.94,100.0,6.73
2021-09-22,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2565.44,2654.1,2563.26,2653.17,66.73,2.58,8518.18,661.2,100.0,6.8
2021-09-23,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2692.06,2725.3,2675.19,2697.42,44.25,1.67,9362.92,749.94,100.0,6.82
2021-09-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2701.59,2703.18,2639.42,2642.66,-54.76,-2.03,8237.43,646.32,100.0,6.74
2021-09-27,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2657.37,2664.99,2551.59,2567.74,-74.92,-2.83,8969.74,677.2,100.0,6.71
2021-09-28,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2558.29,2630.96,2557.57,2627.36,59.62,2.32,8394.7,635.8,100.0,6.84
2021-09-29,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2605.89,2623.83,2554.25,2564.01,-63.35,-2.41,8679.09,644.1,100.0,6.76
2021-09-30,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2564.31,2591.49,2535.41,2584.98,20.97,0.82,7061.5,520.94,100.0,6.73
2021-10-08,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2617.25,2622.74,2568.84,2587.92,2.95,0.11,7600.88,627.13,100.0,6.8
2021-10-11,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2601.14,2604.6,2554.17,2570.65,-17.28,-0.67,7523.58,605.43,100.0,6.84
2021-10-12,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2557.19,2573.13,2498.94,2525.09,-45.55,-1.77,7055.46,528.6,100.0,6.77
2021-10-13,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2516.1,2516.18,2450.31,2475.31,-49.79,-1.97,5471.24,395.88,100.0,6.68
2021-10-14,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2464.75,2480.04,2445.26,2465.23,-10.07,-0.41,4420.41,312.63,100.0,6.65
2021-10-15,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2465.46,2476.36,2444.37,2466.86,1.62,0.06,5343.64,387.68,100.0,6.7
2021-10-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2468.3,2502.44,2468.3,2499.77,32.91,1.33,5245.13,404.11,100.0,6.73
2021-10-19,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2495.66,2516.84,2487.91,2509.29,9.52,0.38,5139.66,400.73,100.0,6.76
2021-10-20,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2487.6,2512.58,2484.29,2505.31,-3.98,-0.16,5062.31,383.54,100.0,6.72
2021-10-21,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2506.23,2526.76,2497.02,2511.89,6.58,0.26,5651.1,504.41,100.0,6.8
2021-10-22,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2510.18,2516.36,2475.12,2477.04,-34.86,-1.39,5297.24,425.77,100.0,6.74
2021-10-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2471.17,2495.18,2452.32,2486.55,9.51,0.38,5076.59,415.13,100.0,6.78
2021-10-26,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2485.63,2501.84,2463.11,2467.15,-19.4,-0.78,5368.25,440.55,100.0,6.76
2021-10-27,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2457.79,2464.21,2439.99,2453.97,-13.18,-0.53,5350.44,417.36,100.0,6.71
2021-10-28,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2444.04,2444.79,2407.39,2414.74,-39.23,-1.6,5698.09,443.95,100.0,6.62
2021-10-29,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2412.01,2418.86,2383.78,2416.86,2.11,0.09,5256.4,447.43,100.0,6.61
2021-11-01,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2409.15,2437.95,2395.79,2429.21,12.35,0.51,5799.17,428.36,100.0,6.68
2021-11-02,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2427.29,2427.29,2350.91,2368.67,-60.54,-2.49,6606.81,513.08,100.0,6.55
2021-11-03,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2367.46,2394.08,2364.94,2387.67,19.0,0.8,4184.9,317.06,100.0,6.56
2021-11-04,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,2387.96,2406.39,2375.13,2405.49,17.82,0.75,4315.8,327.18,100.0,6.55
